place_id:ID,:LABEL,name,place_type,community_type,wikidata_id,wikidata_uri,geonames_id,inception_date,province,latitude:float,longitude:float
COMMUNITY_Q112854929,E53_Place,Call's Mills,COMMUNITY,hamlet,Q112854929,http://www.wikidata.org/entity/Q112854929,,,Lac-Brome,45.182777777,-72.616944444
COMMUNITY_Q112855093,E53_Place,Développement-Malaga,COMMUNITY,hamlet,Q112855093,http://www.wikidata.org/entity/Q112855093,,,Austin,45.255277777,-72.265
COMMUNITY_Q112855024,E53_Place,Côte-des-Perron,COMMUNITY,hamlet,Q112855024,http://www.wikidata.org/entity/Q112855024,,,Laval,45.647777777,-73.723888888
COMMUNITY_Q112854984,E53_Place,Chute-Panet,COMMUNITY,hamlet,Q112854984,http://www.wikidata.org/entity/Q112854984,,,Saint-Raymond,46.864722222,-71.867222222
COMMUNITY_Q112854983,E53_Place,Chute-aux-Galets,COMMUNITY,hamlet,Q112854983,http://www.wikidata.org/entity/Q112854983,,,Saint-David-de-Falardeau,48.651111111,-71.199444444
COMMUNITY_Q112855067,E53_Place,De Grasse,COMMUNITY,hamlet,Q112855067,http://www.wikidata.org/entity/Q112855067,,,Sept-Îles,50.217777777,-66.214444444
COMMUNITY_Q112854977,E53_Place,Chemin-Neuf,COMMUNITY,hamlet,Q112854977,http://www.wikidata.org/entity/Q112854977,,,Saint-Léon-de-Standon,46.434444444,-70.605555555
COMMUNITY_Q112854991,E53_Place,Coalpit Bay,COMMUNITY,hamlet,Q112854991,http://www.wikidata.org/entity/Q112854991,,,Kipawa,46.770555555,-78.986666666
COMMUNITY_Q112855063,E53_Place,De Forceville,COMMUNITY,hamlet,Q112855063,http://www.wikidata.org/entity/Q112855063,,,Percé,48.527777777,-64.356388888
COMMUNITY_Q112855002,E53_Place,Coin-Lavigne,COMMUNITY,hamlet,Q112855002,http://www.wikidata.org/entity/Q112855002,,,Saint-Guillaume-Nord,46.383611111,-73.896388888
COMMUNITY_Q112855021,E53_Place,Cossetteville,COMMUNITY,hamlet,Q112855021,http://www.wikidata.org/entity/Q112855021,,,Saint-Tite,46.688611111,-72.534722222
COMMUNITY_Q112854972,E53_Place,Chemin-des-Pins,COMMUNITY,hamlet,Q112854972,http://www.wikidata.org/entity/Q112854972,,,Chelsea,45.578611111,-75.877777777
COMMUNITY_Q112855014,E53_Place,Colonie-Fournière,COMMUNITY,hamlet,Q112855014,http://www.wikidata.org/entity/Q112855014,,,Rivière-Héva,48.083333,-78.15
COMMUNITY_Q112854930,E53_Place,Calway,COMMUNITY,hamlet,Q112854930,http://www.wikidata.org/entity/Q112854930,,,Saint-Joseph-de-Beauce,46.2725,-70.819166666
COMMUNITY_Q112855057,E53_Place,Darby,COMMUNITY,hamlet,Q112855057,http://www.wikidata.org/entity/Q112855057,,,Shefford,45.411111111,-72.646388888
COMMUNITY_Q112855079,E53_Place,Denison Mills,COMMUNITY,hamlet,Q112855079,http://www.wikidata.org/entity/Q112855079,,,Danville,45.746944444,-72.103888888
COMMUNITY_Q112854966,E53_Place,Charteris,COMMUNITY,hamlet,Q112854966,http://www.wikidata.org/entity/Q112854966,,,Clarendon,45.682777777,-76.439722222
COMMUNITY_Q112854934,E53_Place,Canton-Pelletier,COMMUNITY,hamlet,Q112854934,http://www.wikidata.org/entity/Q112854934,,,Saint-Eugène-d'Argentenay,49.016944444,-72.304444444
COMMUNITY_Q112855015,E53_Place,Comestock Corners,COMMUNITY,hamlet,Q112855015,http://www.wikidata.org/entity/Q112855015,,,Ogden,45.049722222,-72.139444444
COMMUNITY_Q112855084,E53_Place,Desjardinsville,COMMUNITY,hamlet,Q112855084,http://www.wikidata.org/entity/Q112855084,,,L'Isle-aux-Allumettes,45.849722222,-77.121388888
COMMUNITY_Q112855075,E53_Place,Del-Val,COMMUNITY,hamlet,Q112855075,http://www.wikidata.org/entity/Q112855075,,,Cap-Chat,49.083055555,-66.742777777
COMMUNITY_Q112855012,E53_Place,Colonie-Cinq,COMMUNITY,hamlet,Q112855012,http://www.wikidata.org/entity/Q112855012,,,Rouyn-Noranda,48.388611111,-78.873333333
COMMUNITY_Q112855037,E53_Place,Couturier,COMMUNITY,hamlet,Q112855037,http://www.wikidata.org/entity/Q112855037,,,Saint-Honoré-de-Témiscouata,47.689444444,-69.215
COMMUNITY_Q112855069,E53_Place,De Lesseps,COMMUNITY,hamlet,Q112855069,http://www.wikidata.org/entity/Q112855069,,,Mont-Tremblant,46.128055555,-74.565277777
COMMUNITY_Q112855083,E53_Place,Des Rivières,COMMUNITY,hamlet,Q112855083,http://www.wikidata.org/entity/Q112855083,,,Notre-Dame-de-Stanbridge,45.157777777,-73.050555555
COMMUNITY_Q112855061,E53_Place,De Beaujeu,COMMUNITY,hamlet,Q112855061,http://www.wikidata.org/entity/Q112855061,,,Saint-Polycarpe,45.326944444,-74.335833333
COMMUNITY_Q112854985,E53_Place,Chute-Rouge,COMMUNITY,hamlet,Q112854985,http://www.wikidata.org/entity/Q112854985,,,Montcerf-Lytton,46.585833333,-76.041666666
COMMUNITY_Q112854996,E53_Place,Coin-Douglass,COMMUNITY,hamlet,Q112854996,http://www.wikidata.org/entity/Q112854996,,,Saint-Cyprien-de-Napierville,45.195833333,-73.447777777
COMMUNITY_Q112855027,E53_Place,Côte-Saint-Pierre,COMMUNITY,hamlet,Q112855027,http://www.wikidata.org/entity/Q112855027,,,Saint-André-Avellin,45.824722222,-75.065
COMMUNITY_Q112854982,E53_Place,Choisy,COMMUNITY,hamlet,Q112854982,http://www.wikidata.org/entity/Q112854982,,,Rigaud,45.482777777,-74.214722222
COMMUNITY_Q112854955,E53_Place,Casey,COMMUNITY,hamlet,Q112854955,http://www.wikidata.org/entity/Q112854955,,,La Tuque,47.888611,-74.176111
COMMUNITY_Q112856160,E53_Place,Rose Bridge,COMMUNITY,hamlet,Q112856160,http://www.wikidata.org/entity/Q112856160,,,Gaspé,48.875,-64.510555555
COMMUNITY_Q112856233,E53_Place,Saint-Isidore-de-Gaspé,COMMUNITY,hamlet,Q112856233,http://www.wikidata.org/entity/Q112856233,,,Sainte-Thérèse-de-Gaspé,48.450277777,-64.447777777
COMMUNITY_Q112856247,E53_Place,Saint-Mathieu,COMMUNITY,hamlet,Q112856247,http://www.wikidata.org/entity/Q112856247,,,Saint-Mathieu-de-Rioux,48.186111111,-68.9825
COMMUNITY_Q112856202,E53_Place,Saint-Barthélemy-Station,COMMUNITY,hamlet,Q112856202,http://www.wikidata.org/entity/Q112856202,,,Saint-Barthélemy,46.176111111,-73.098055555
COMMUNITY_Q112856261,E53_Place,Saint-Placide-Nord,COMMUNITY,hamlet,Q112856261,http://www.wikidata.org/entity/Q112856261,,,Baie-Saint-Paul,47.4633333,-70.5925
COMMUNITY_Q112856241,E53_Place,Saint-Jules-de-Beauce,COMMUNITY,hamlet,Q112856241,http://www.wikidata.org/entity/Q112856241,,,Saint-Jules,46.222222222,-70.947222222
COMMUNITY_Q112856169,E53_Place,Royville,COMMUNITY,hamlet,Q112856169,http://www.wikidata.org/entity/Q112856169,,,Saint-Nazaire-d'Acton,45.751388888,-72.664722222
COMMUNITY_Q112856150,E53_Place,Rivington,COMMUNITY,hamlet,Q112856150,http://www.wikidata.org/entity/Q112856150,,,Harrington,45.790555555,-74.683611111
COMMUNITY_Q112856231,E53_Place,Saint-Ignace,COMMUNITY,hamlet,Q112856231,http://www.wikidata.org/entity/Q112856231,,,Château-Richer,47.035277777,-71.050833333
COMMUNITY_Q112856189,E53_Place,Russeltown Flats,COMMUNITY,hamlet,Q112856189,http://www.wikidata.org/entity/Q112856189,,,Havelock,45.066944444,-73.761388888
COMMUNITY_Q112856222,E53_Place,Saint-Éloi-Station,COMMUNITY,hamlet,Q112856222,http://www.wikidata.org/entity/Q112856222,,,L'Isle-Verte,48.066944444,-69.269166666
COMMUNITY_Q112856240,E53_Place,Saint-Jules,COMMUNITY,hamlet,Q112856240,http://www.wikidata.org/entity/Q112856240,,,Cascapédia–Saint-Jules,48.25,-65.910555555
COMMUNITY_Q112856199,E53_Place,Saint-André-Station,COMMUNITY,hamlet,Q112856199,http://www.wikidata.org/entity/Q112856199,,,Saint-André-de-Kamouraska,47.630277777,-69.685833333
COMMUNITY_Q112856171,E53_Place,Ruisseau-à-l'Ail,COMMUNITY,hamlet,Q112856171,http://www.wikidata.org/entity/Q112856171,,,Gaspé,49.111666666,-64.626944444
COMMUNITY_Q112856173,E53_Place,Ruisseau-à-l'Eau-Chaude,COMMUNITY,hamlet,Q112856173,http://www.wikidata.org/entity/Q112856173,,,Saint-Léon-de-Standon,46.503333333,-70.648888888
COMMUNITY_Q112856167,E53_Place,Royaume-des-Cèdres,COMMUNITY,hamlet,Q112856167,http://www.wikidata.org/entity/Q112856167,,,Saint-Bruno-de-Guigues,47.450555555,-79.518055555
COMMUNITY_Q112856228,E53_Place,Saint-Hilarion-Nord,COMMUNITY,hamlet,Q112856228,http://www.wikidata.org/entity/Q112856228,,,Saint-Hilarion,47.598056,-70.415833
COMMUNITY_Q112856156,E53_Place,Rocher-Noir,COMMUNITY,hamlet,Q112856156,http://www.wikidata.org/entity/Q112856156,,,Montmagny,46.956388888,-70.509166666
COMMUNITY_Q112856165,E53_Place,Route-du-Sault,COMMUNITY,hamlet,Q112856165,http://www.wikidata.org/entity/Q112856165,,,Témiscouata-sur-le-Lac,47.663333333,-68.861388888
COMMUNITY_Q112856271,E53_Place,Saint-Yvon,COMMUNITY,hamlet,Q112856271,http://www.wikidata.org/entity/Q112856271,,,Cloridorme,49.160277777,-64.8
COMMUNITY_Q112856175,E53_Place,Ruisseau-à-la-Loutre,COMMUNITY,hamlet,Q112856175,http://www.wikidata.org/entity/Q112856175,,,Grosses-Roches,48.945555555,-67.144166666
COMMUNITY_Q112856194,E53_Place,Saint-Adolphe,COMMUNITY,hamlet,Q112856194,http://www.wikidata.org/entity/Q112856194,,,Stoneham-et-Tewkesbury,47.063888888,-71.309444444
COMMUNITY_Q112856158,E53_Place,Rochette,COMMUNITY,hamlet,Q112856158,http://www.wikidata.org/entity/Q112856158,,,Saint-Irénée,47.580277777,-70.263055555
COMMUNITY_Q112856157,E53_Place,Rochers-du-Cormoran,COMMUNITY,hamlet,Q112856157,http://www.wikidata.org/entity/Q112856157,,,Côte-Nord-du-Golfe-du-Saint-Laurent,50.161944444,-60.063055555
COMMUNITY_Q112856229,E53_Place,Saint-Honoré-Station,COMMUNITY,hamlet,Q112856229,http://www.wikidata.org/entity/Q112856229,,,Saint-Honoré-de-Témiscouata,47.719444444,-69.133055555
COMMUNITY_Q112856252,E53_Place,Saint-Pacôme-Station,COMMUNITY,hamlet,Q112856252,http://www.wikidata.org/entity/Q112856252,,,Saint-Pacôme,47.411388888,-69.973055555
COMMUNITY_Q112856277,E53_Place,Sainte-Edwidge,COMMUNITY,hamlet,Q112856277,http://www.wikidata.org/entity/Q112856277,,,Sainte-Edwidge-de-Clifton,45.203611111,-71.681388888
COMMUNITY_Q112856258,E53_Place,Saint-Philémon-Sud,COMMUNITY,hamlet,Q112856258,http://www.wikidata.org/entity/Q112856258,,,Saint-Philémon,46.65,-70.397222222
COMMUNITY_Q112856219,E53_Place,Saint-Edmond,COMMUNITY,hamlet,Q112856219,http://www.wikidata.org/entity/Q112856219,,,Saint-Barthélemy,46.261388888,-73.265277777
COMMUNITY_Q112856151,E53_Place,Roberge,COMMUNITY,hamlet,Q112856151,http://www.wikidata.org/entity/Q112856151,,,Chesterville,45.973611111,-71.802222222
COMMUNITY_Q112856163,E53_Place,Roulier,COMMUNITY,hamlet,Q112856163,http://www.wikidata.org/entity/Q112856163,,,Nédélec,47.776111111,-79.409166666
COMMUNITY_Q112856217,E53_Place,Saint-Damien-Station,COMMUNITY,hamlet,Q112856217,http://www.wikidata.org/entity/Q112856217,,,Saint-Damien-de-Buckland,46.616111111,-70.721388888
COMMUNITY_Q112856154,E53_Place,Roc-d'Or,COMMUNITY,hamlet,Q112856154,http://www.wikidata.org/entity/Q112856154,,,Rivière-Héva,48.1597222,-78.1319444
COMMUNITY_Q112856212,E53_Place,Saint-Chrétien,COMMUNITY,hamlet,Q112856212,http://www.wikidata.org/entity/Q112856212,,,Saint-Siméon,47.811944444,-69.934444444
COMMUNITY_Q112856267,E53_Place,Saint-Thomas-de-Soulanges,COMMUNITY,hamlet,Q112856267,http://www.wikidata.org/entity/Q112856267,,,Saint-Zotique,45.2430556,-74.2969444
COMMUNITY_Q112856205,E53_Place,Saint-Bruno,COMMUNITY,hamlet,Q112856205,http://www.wikidata.org/entity/Q112856205,,,Saguenay,48.290556,-70.823611
COMMUNITY_Q112856183,E53_Place,Ruisseau-Jureux,COMMUNITY,hamlet,Q112856183,http://www.wikidata.org/entity/Q112856183,,,Saint-Irénée,47.538333333,-70.203333333
COMMUNITY_Q112856278,E53_Place,Sainte-Gertrude,COMMUNITY,hamlet,Q112856278,http://www.wikidata.org/entity/Q112856278,,,Sainte-Gertrude-Manneville,48.5180556,-78.31
COMMUNITY_Q112856204,E53_Place,Saint-Basile-Station,COMMUNITY,hamlet,Q112856204,http://www.wikidata.org/entity/Q112856204,,,Saint-Basile,46.732777777,-71.8075
COMMUNITY_Q112856244,E53_Place,Saint-Léon,COMMUNITY,hamlet,Q112856244,http://www.wikidata.org/entity/Q112856244,,,Rimouski,48.363333333,-68.5175
COMMUNITY_Q112856177,E53_Place,Ruisseau-Castor,COMMUNITY,hamlet,Q112856177,http://www.wikidata.org/entity/Q112856177,,,Sainte-Anne-des-Monts,49.178055555,-66.3325
COMMUNITY_Q112856280,E53_Place,Sainte-Julie-Station,COMMUNITY,hamlet,Q112856280,http://www.wikidata.org/entity/Q112856280,,,Laurierville,46.3175,-71.673333333
COMMUNITY_Q112856263,E53_Place,Saint-Samuel-de-Horton,COMMUNITY,hamlet,Q112856263,http://www.wikidata.org/entity/Q112856263,,,Saint-Samuel,46.068888888,-72.206111111
COMMUNITY_Q112856250,E53_Place,Saint-Nérée-Station,COMMUNITY,hamlet,Q112856250,http://www.wikidata.org/entity/Q112856250,,,Saint-Nérée-de-Bellechasse,46.681666666,-70.668055555
COMMUNITY_Q112856195,E53_Place,Saint-Amédée,COMMUNITY,hamlet,Q112856195,http://www.wikidata.org/entity/Q112856195,,,Papineauville,45.695833333,-74.981666666
COMMUNITY_Q112856227,E53_Place,Saint-Hilarion-du-Lac,COMMUNITY,hamlet,Q112856227,http://www.wikidata.org/entity/Q112856227,,,Saint-Hilarion,47.565277777,-70.438333333
COMMUNITY_Q112856162,E53_Place,Rouleau-Siding,COMMUNITY,hamlet,Q112856162,http://www.wikidata.org/entity/Q112856162,,,Senneterre,48.209444444,-75.8975
COMMUNITY_Q112856262,E53_Place,Saint-Roch,COMMUNITY,hamlet,Q112856262,http://www.wikidata.org/entity/Q112856262,,,Rouyn-Noranda,48.010555555,-78.941666666
COMMUNITY_Q112856257,E53_Place,Saint-Philémon-Nord,COMMUNITY,hamlet,Q112856257,http://www.wikidata.org/entity/Q112856257,,,Saint-Philémon,46.705555555,-70.498333333
COMMUNITY_Q112856218,E53_Place,Saint-Edgar,COMMUNITY,hamlet,Q112856218,http://www.wikidata.org/entity/Q112856218,,,New Richmond,48.237222222,-65.728333333
COMMUNITY_Q112856265,E53_Place,Saint-Siméon-Est,COMMUNITY,hamlet,Q112856265,http://www.wikidata.org/entity/Q112856265,,,Saint-Siméon,48.070277777,-65.5425
COMMUNITY_Q112856147,E53_Place,Rivière-Susie,COMMUNITY,hamlet,Q112856147,http://www.wikidata.org/entity/Q112856147,,,Senneterre,48.196111111,-75.750277777
COMMUNITY_Q112856148,E53_Place,Rivière-Turgeon,COMMUNITY,hamlet,Q112856148,http://www.wikidata.org/entity/Q112856148,,,Eeyou Istchee James Bay Regional Government,49.009722222,-79.1675
COMMUNITY_Q112856187,E53_Place,Ruisseau-Vert,COMMUNITY,hamlet,Q112856187,http://www.wikidata.org/entity/Q112856187,,,Ragueneau,49.075,-68.460277777
COMMUNITY_Q112856236,E53_Place,Saint-Jogues-Sud,COMMUNITY,hamlet,Q112856236,http://www.wikidata.org/entity/Q112856236,,,Hope,48.148333333,-65.231388888
COMMUNITY_Q112856178,E53_Place,Ruisseau-des-Anges,COMMUNITY,hamlet,Q112856178,http://www.wikidata.org/entity/Q112856178,,,Saint-Roch-de-l'Achigan,45.804722222,-73.675277777
COMMUNITY_Q112856255,E53_Place,Saint-Paul-Est,COMMUNITY,hamlet,Q112856255,http://www.wikidata.org/entity/Q112856255,,,Saint-Paul-de-Montminy,46.7469444,-70.3375
COMMUNITY_Q112856208,E53_Place,Saint-Calixte-Nord,COMMUNITY,hamlet,Q112856208,http://www.wikidata.org/entity/Q112856208,,,Saint-Calixte,45.98,-73.916111111
COMMUNITY_Q112856224,E53_Place,Saint-Eusèbe-Ouest,COMMUNITY,hamlet,Q112856224,http://www.wikidata.org/entity/Q112856224,,,Saint-Eusèbe,47.496666666,-68.955
COMMUNITY_Q112856200,E53_Place,Saint-Armand-Centre,COMMUNITY,hamlet,Q112856200,http://www.wikidata.org/entity/Q112856200,,,Frelighsburg,45.044722222,-72.891111111
COMMUNITY_Q112856184,E53_Place,Ruisseau-Leblanc,COMMUNITY,hamlet,Q112856184,http://www.wikidata.org/entity/Q112856184,,,Caplan,48.086944444,-65.631666666
COMMUNITY_Q112856275,E53_Place,Sainte-Anne-Ouest,COMMUNITY,hamlet,Q112856275,http://www.wikidata.org/entity/Q112856275,,,Sainte-Anne-de-Beaupré,47.0011111,-70.9819444
COMMUNITY_Q112856214,E53_Place,Saint-Claude-Nord,COMMUNITY,hamlet,Q112856214,http://www.wikidata.org/entity/Q112856214,,,Saint-Claude,45.672777777,-71.998888888
COMMUNITY_Q112856268,E53_Place,Saint-Vallier-Station,COMMUNITY,hamlet,Q112856268,http://www.wikidata.org/entity/Q112856268,,,Saint-Vallier,46.866944444,-70.795555555
COMMUNITY_Q112856235,E53_Place,Saint-Jean-Port-Joli-Station,COMMUNITY,hamlet,Q112856235,http://www.wikidata.org/entity/Q112856235,,,Saint-Jean-Port-Joli,47.2002778,-70.2508333
COMMUNITY_Q112856216,E53_Place,Saint-Cyriac,COMMUNITY,hamlet,Q112856216,http://www.wikidata.org/entity/Q112856216,,,Saguenay,48.340278,-71.355833
COMMUNITY_Q112856273,E53_Place,Sainte-Adèle-Nord,COMMUNITY,hamlet,Q112856273,http://www.wikidata.org/entity/Q112856273,,,Sainte-Adèle,45.961388888,-74.148611111
COMMUNITY_Q112856253,E53_Place,Saint-Paul-d'Industrie,COMMUNITY,hamlet,Q112856253,http://www.wikidata.org/entity/Q112856253,,,Saint-Paul,45.983888888,-73.4475
COMMUNITY_Q112856220,E53_Place,Saint-Edmond,COMMUNITY,hamlet,Q112856220,http://www.wikidata.org/entity/Q112856220,,,Val-d'Or,48.2,-77.826944
COMMUNITY_Q112856249,E53_Place,Saint-Modeste-Station,COMMUNITY,hamlet,Q112856249,http://www.wikidata.org/entity/Q112856249,,,Saint-Modeste,47.792222222,-69.407222222
COMMUNITY_Q112856186,E53_Place,Ruisseau-Vacher,COMMUNITY,hamlet,Q112856186,http://www.wikidata.org/entity/Q112856186,,,Saint-Jacques,45.926666666,-73.540833333
COMMUNITY_Q112856209,E53_Place,Saint-Cassien-des-Caps,COMMUNITY,hamlet,Q112856209,http://www.wikidata.org/entity/Q112856209,,,Petite-Rivière-Saint-François,47.358611111,-70.614444444
COMMUNITY_Q112856176,E53_Place,Ruisseau-à-Rebours,COMMUNITY,hamlet,Q112856176,http://www.wikidata.org/entity/Q112856176,,,Rivière-à-Claude,49.226111111,-65.940555555
COMMUNITY_Q112856155,E53_Place,Rocher-de-la-Chapelle,COMMUNITY,hamlet,Q112856155,http://www.wikidata.org/entity/Q112856155,,,Montmagny,46.940555555,-70.585277777
COMMUNITY_Q112856242,E53_Place,Saint-Léon,COMMUNITY,hamlet,Q112856242,http://www.wikidata.org/entity/Q112856242,,,Saint-Léon-le-Grand,46.313888888,-72.936111111
COMMUNITY_Q112856270,E53_Place,Saint-Vital-de-Clermont,COMMUNITY,hamlet,Q112856270,http://www.wikidata.org/entity/Q112856270,,,Clermont,48.9225,-79.2505556
COMMUNITY_Q112856211,E53_Place,Saint-Charles-de-Montcalm,COMMUNITY,hamlet,Q112856211,http://www.wikidata.org/entity/Q112856211,,,Chertsey,46.099166666,-73.939166666
COMMUNITY_Q112856245,E53_Place,Saint-Malachie-Station,COMMUNITY,hamlet,Q112856245,http://www.wikidata.org/entity/Q112856245,,,Saint-Malachie,46.537222222,-70.785277777
COMMUNITY_Q112856159,E53_Place,Rockhurst,COMMUNITY,hamlet,Q112856159,http://www.wikidata.org/entity/Q112856159,,,La Pêche,45.628055555,-75.926388888
COMMUNITY_Q112856266,E53_Place,Saint-Siméon-Ouest,COMMUNITY,hamlet,Q112856266,http://www.wikidata.org/entity/Q112856266,,,Saint-Siméon,48.079444444,-65.603611111
COMMUNITY_Q112856237,E53_Place,Saint-Joseph-des-Monts,COMMUNITY,hamlet,Q112856237,http://www.wikidata.org/entity/Q112856237,,,Mont-Albert,49.03,-66.471388888
COMMUNITY_Q112856207,E53_Place,Saint-Cajetan,COMMUNITY,hamlet,Q112856207,http://www.wikidata.org/entity/Q112856207,,,Aumond,46.536388888,-75.823611111
COMMUNITY_Q112856276,E53_Place,Sainte-Croix-Est,COMMUNITY,hamlet,Q112856276,http://www.wikidata.org/entity/Q112856276,,,Sainte-Croix,46.630833333,-71.653611111
COMMUNITY_Q112856180,E53_Place,Ruisseau-Gagnon,COMMUNITY,hamlet,Q112856180,http://www.wikidata.org/entity/Q112856180,,,Saint-René-de-Matane,48.721666666,-67.413333333
COMMUNITY_Q112856179,E53_Place,Ruisseau-des-Olives,COMMUNITY,hamlet,Q112856179,http://www.wikidata.org/entity/Q112856179,,,Saint-Maxime-du-Mont-Louis,49.245833333,-65.6625
COMMUNITY_Q112856239,E53_Place,Saint-Jovite-Station,COMMUNITY,hamlet,Q112856239,http://www.wikidata.org/entity/Q112856239,,,Mont-Tremblant,46.131111111,-74.591111111
COMMUNITY_Q112856166,E53_Place,Roxham,COMMUNITY,hamlet,Q112856166,http://www.wikidata.org/entity/Q112856166,,,Saint-Bernard-de-Lacolle,45.029166666,-73.519166666
COMMUNITY_Q112856234,E53_Place,Saint-Jean-Baptiste,COMMUNITY,hamlet,Q112856234,http://www.wikidata.org/entity/Q112856234,,,Saint-Aubert,47.121666666,-70.186666666
COMMUNITY_Q112856191,E53_Place,Saint-Adélard,COMMUNITY,hamlet,Q112856191,http://www.wikidata.org/entity/Q112856191,,,Saint-Elzéar,48.137222222,-65.412777777
COMMUNITY_Q112856260,E53_Place,Saint-Philippe-Est,COMMUNITY,hamlet,Q112856260,http://www.wikidata.org/entity/Q112856260,,,Brownsburg-Chatham,45.632222222,-74.393611111
COMMUNITY_Q112856215,E53_Place,Saint-Cyr,COMMUNITY,hamlet,Q112856215,http://www.wikidata.org/entity/Q112856215,,,Cleveland,45.7144444,-72.0561111
COMMUNITY_Q112856226,E53_Place,Saint-François-Station,COMMUNITY,hamlet,Q112856226,http://www.wikidata.org/entity/Q112856226,,,Saint-François-de-la-Rivière-du-Sud,46.899444444,-70.6975
COMMUNITY_Q112856272,E53_Place,Saint-Zacharie,COMMUNITY,hamlet,Q112856272,http://www.wikidata.org/entity/Q112856272,,,Val-Joli,45.595277777,-71.962777777
COMMUNITY_Q112856197,E53_Place,Saint-Amédée-de-Péribonka,COMMUNITY,hamlet,Q112856197,http://www.wikidata.org/entity/Q112856197,,,Péribonka,48.813611111,-72.047222222
COMMUNITY_Q112856221,E53_Place,Saint-Édouard,COMMUNITY,hamlet,Q112856221,http://www.wikidata.org/entity/Q112856221,,,Saint-Liboire,45.688333333,-72.806111111
COMMUNITY_Q112856193,E53_Place,Saint-Adelme-Sud,COMMUNITY,hamlet,Q112856193,http://www.wikidata.org/entity/Q112856193,,,Saint-Adelme,48.825833333,-67.258611111
COMMUNITY_Q112856243,E53_Place,Saint-Léon,COMMUNITY,hamlet,Q112856243,http://www.wikidata.org/entity/Q112856243,,,Saint-Tite-des-Caps,47.17,-70.793055555
COMMUNITY_Q112856279,E53_Place,Sainte-Hélène-de-la-Croix,COMMUNITY,hamlet,Q112856279,http://www.wikidata.org/entity/Q112856279,,,Bonaventure,48.025277777,-65.43
COMMUNITY_Q112856190,E53_Place,Ryan's Corner,COMMUNITY,hamlet,Q112856190,http://www.wikidata.org/entity/Q112856190,,,L'Isle-aux-Allumettes,45.8275,-76.943888888
COMMUNITY_Q112856153,E53_Place,Robichaud,COMMUNITY,hamlet,Q112856153,http://www.wikidata.org/entity/Q112856153,,,Caplan,48.095,-65.656111111
